frame_index,timestamp,time,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
129,1.78E+12,6.521,402.9399414,85.69703674,0.997420788,418.8982544,73.18644714,0.99296546,390.0959778,72.66886902,0.988906503,441.2920837,81.56985474,0.910430193,370.8590698,79.2535553,0.766856074,468.9352417,148.928299,0.995377183,341.4780273,151.3695221,0.996661663,527.513855,214.7842255,0.975023389,294.809082,216.1333008,0.977219343,530.4676514,271.2677002,0.968664765,295.9881897,243.64151,0.967817128,446.6424866,347.7011108,0.987866044,362.3296509,348.4967651,0.988758087,452.7406616,464.4237061,0.436459243,358.8379822,464.6062317,0.454878926,452.2747803,480,0.023485491,353.6748962,480,0.025095014
130,1.78E+12,6.568,389.3587952,80.98849487,0.997430146,406.4654236,69.39927673,0.994406223,378.6015015,66.98643494,0.98482579,430.1799927,80.52235413,0.947350621,363.0502014,73.86410522,0.597035944,459.400177,151.9805908,0.995530665,343.5253601,144.6654053,0.99399215,526.2733765,223.1607361,0.978525341,298.5639343,198.9473724,0.959057033,477.9765015,267.2349854,0.976682961,283.9356689,221.5276947,0.959951937,436.6359253,357.1829224,0.985484898,360.4332886,351.1303101,0.982642174,439.9605408,477.7401733,0.356811911,364.2377319,461.8613281,0.308235437,454.5527954,480,0.015433179,368.9046631,480,0.014000044
131,1.78E+12,6.614,387.4076538,79.40979004,0.997321546,404.4509888,67.79264832,0.994129062,375.9877625,65.34393311,0.983478665,427.8708191,79.63487244,0.941178679,359.2853088,73.11564636,0.573472321,455.6523743,152.0952759,0.995773017,343.2634888,144.1824341,0.992568374,520.2249756,225.388031,0.981141984,300.6023865,199.2313232,0.951352835,467.6260986,267.6427612,0.978727043,284.0038147,219.3183136,0.955865979,434.2256775,359.0047302,0.985945523,359.96698,352.5602417,0.980947316,437.2515564,478.1045227,0.372006208,363.9958496,461.6487732,0.296331882,452.1015625,480,0.016395526,366.5435791,480,0.013630474
132,1.78E+12,6.661,385.4478455,78.64671326,0.996861696,403.3759766,65.96710205,0.99427706,373.8138733,64.82473755,0.978807092,428.9309692,75.8890686,0.957860708,358.0388184,72.07528687,0.493727267,460.7709961,144.8626404,0.995652795,341.2991638,142.0367737,0.994527996,513.4080811,224.5286713,0.981163323,307.1096191,202.7784729,0.963092208,450.0577393,267.8249207,0.979122102,275.6506042,226.8634644,0.959727883,438.3871155,346.6298218,0.990977764,359.3797302,341.5279236,0.988747716,441.8869629,468.4979858,0.499667197,362.9669189,455.713562,0.446553797,442.357605,480,0.026910607,364.3461609,480,0.025447795
133,1.78E+12,6.756,379.7412415,76.71459961,0.997294247,398.2185364,64.37623596,0.994964242,368.6930542,61.71006775,0.981122494,424.2525024,75.78526306,0.963312149,354.2387085,68.8175354,0.464280903,447.9756775,149.4077148,0.994877934,346.296936,140.1184998,0.99393338,503.2419739,231.5798798,0.97929585,305.4051819,198.1606445,0.965142667,427.5305786,263.5252686,0.979754031,274.2396851,218.3244476,0.966417789,428.9112549,357.2868042,0.987941921,359.9666443,348.8867798,0.986015201,435.4180908,480,0.422472447,364.1129761,459.8330688,0.380539894,460.4086304,480,0.020216733,363.2836914,480,0.019748947
134,1.78E+12,6.802,377.7996216,76.61317444,0.997206628,395.7875061,64.03292847,0.994418383,366.9352112,61.4617157,0.980942249,421.7627563,74.19564819,0.95415467,353.2028198,67.36576843,0.46814397,444.1086731,147.7479248,0.994051874,346.2584229,137.477829,0.993125677,491.7071533,232.6549988,0.977341831,307.4160461,197.4442749,0.964169145,417.8727417,260.4977417,0.977662921,273.5874329,216.4921875,0.965529025,425.4571533,355.9491577,0.985804617,358.1502686,347.4376526,0.98390609,434.914917,480,0.376951426,361.8918457,461.6169128,0.341467142,458.5274963,480,0.01642029,358.4257813,480,0.016094076
135,1.78E+12,6.849,374.9476013,76.30148315,0.997182488,392.8389893,63.55851746,0.994836569,364.1850281,61.6116333,0.979099929,419.9996948,73.59405518,0.963046193,352.4754028,67.9770813,0.430132359,441.6671448,147.4428711,0.993760288,351.277771,135.8094788,0.993772566,484.0713501,234.074707,0.976611316,311.88797,193.2853394,0.969256759,405.0097656,256.4934692,0.977933943,278.0464783,210.132309,0.96962142,425.7913513,354.0618896,0.986349881,362.8625183,344.6724243,0.985859334,431.9525757,479.8412781,0.408943146,362.7966919,457.6308594,0.392620772,460.2059937,480,0.019460328,357.8490906,480,0.020586219
136,1.78E+12,6.896,368.8026123,75.06347656,0.99454689,387.0212097,60.32495117,0.99277097,358.1551819,60.48603821,0.942773819,419.3657532,68.10569763,0.954148591,352.8955688,65.32307434,0.257712126,439.1894531,144.602478,0.986894131,362.2767944,131.744873,0.987865031,440.0693359,243.7740021,0.966786385,338.3699036,198.4806976,0.947161436,350.8267822,247.824646,0.971588969,288.3673706,200.9750214,0.955031693,429.0619507,354.5785217,0.975849688,374.2690735,345.4321289,0.974555254,428.9985352,471.6055298,0.368107051,367.1388245,455.7930298,0.3445687,443.3190002,480,0.018653372,368.1212463,480,0.019956987
137,1.78E+12,6.942,368.1428223,75.50817871,0.994993269,385.2297668,62.19721985,0.993053854,357.9510498,60.7979126,0.946585953,412.9313354,70.3228302,0.954354465,349.7420044,65.38168335,0.258067101,429.8533936,142.2060394,0.994064987,357.1264038,131.5333252,0.979993045,439.8752747,238.8141937,0.986402988,333.973175,199.9157867,0.908332705,340.0895386,238.9929352,0.982214153,288.6192932,194.6504822,0.925403416,421.6968689,352.0860291,0.986629844,366.5402222,343.534668,0.974283338,434.3009644,480,0.436952829,364.585968,464.2515259,0.284612268,460.2464905,480,0.01943063,352.9493408,480,0.013738204
138,1.78E+12,6.989,367.1193848,74.29400635,0.993332922,384.4869385,60.88357544,0.991947234,356.8635864,59.38746643,0.922811329,412.337677,68.91903687,0.951979995,349.2755432,63.57374573,0.209222525,426.2492676,139.8582458,0.99385035,360.0050659,130.1602936,0.966746271,431.765686,236.7230377,0.987862468,342.9523315,202.8882446,0.848698854,330.2668152,234.1726837,0.982523203,295.6938477,194.3481445,0.886888087,419.3062439,351.4645996,0.985102534,368.5222778,343.3340454,0.963514507,430.8030396,480,0.430704445,369.7026062,465.730011,0.234669924,455.6595459,480,0.019166918,359.3109131,480,0.011551903
139,1.78E+12,7.035,366.927124,73.27322388,0.992592633,384.1555481,59.78102112,0.991808236,356.5639954,58.74464417,0.908420146,412.0024109,68.64768982,0.954750299,349.7548523,64.07003784,0.187989533,423.8964844,141.3260345,0.993674159,362.9778137,130.3799438,0.961956203,420.0340271,234.5825958,0.988741815,344.2129211,198.59552,0.834059477,319.3575745,228.5058594,0.982419252,293.5058289,191.6220093,0.874305487,417.8824158,356.9769592,0.983213127,369.4968567,348.3447571,0.956708431,428.6750488,479.5628357,0.396153867,365.2229004,460.8546448,0.2005101,455.3538208,480,0.01797252,351.9119873,480,0.010460494
140,1.78E+12,7.081,365.898407,72.83908081,0.991796374,382.6375732,59.43519592,0.991487026,355.9207458,59.18318176,0.894871414,411.4255981,67.58216858,0.956451118,351.5942688,64.66853333,0.172856584,423.561615,138.6552124,0.993011296,365.9945984,129.8563385,0.957327604,413.8813782,233.6722717,0.98788029,348.8017578,202.3117371,0.811864197,311.1334839,225.8182068,0.980483413,296.7894897,193.0030823,0.855994403,416.7389526,350.9144287,0.981253564,371.1092834,343.1972351,0.951341867,428.1615906,479.9638672,0.379146338,372.03302,463.243042,0.189620361,453.1257324,480,0.016353469,360.9595032,480,0.009581234
141,1.78E+12,7.129,366.1043701,73.12750244,0.991257429,382.7483215,59.36663818,0.990693867,355.7381897,59.05462646,0.888038397,411.2545776,66.05189514,0.951316953,351.5005798,62.88702393,0.180374995,420.1016846,136.7027588,0.992353678,369.5382996,126.2298279,0.956731141,403.5827332,233.4100037,0.986890197,351.8852539,199.7769165,0.81071943,304.6901855,224.8121185,0.979064822,296.4542236,192.6777191,0.856054485,416.5641174,348.4968872,0.979997814,376.2401733,340.3884888,0.950353622,422.387207,478.0148621,0.389303565,377.2438049,461.1401367,0.201638684,447.0068359,480,0.017453186,368.1430969,480,0.010463747
142,1.78E+12,7.175,366.1484375,72.56739807,0.991342664,383.0493774,57.57466125,0.991888583,356.7033691,58.45646667,0.864911318,413.5263672,65.02255249,0.957104445,356.6815796,63.0370636,0.142258286,419.4733582,138.5686798,0.989390552,381.2618713,127.5596619,0.962037563,397.2218628,231.0227051,0.985372007,364.2511597,195.9465485,0.850315928,292.2722168,222.0833893,0.984845757,305.7922974,191.2398071,0.910842299,415.0274353,358.6689453,0.977506399,383.2351685,350.7561646,0.95135814,419.0825195,458.8124695,0.493888557,377.3622742,444.8783875,0.29948473,443.0007935,480,0.033882145,367.3544006,480,0.022528339
143,1.78E+12,7.222,365.0478821,70.97325134,0.989778817,383.1228638,57.48092651,0.991504252,355.2532043,56.73460388,0.851291776,414.0293884,66.03549194,0.962191284,353.6580505,61.57951355,0.14094688,416.6029358,136.037323,0.992058575,374.981842,128.0783234,0.941546023,385.6820374,225.081604,0.987145424,350.5760498,207.5732117,0.72342962,284.5209045,210.9668884,0.975375414,280.8802185,205.8717804,0.785759807,414.1444702,347.9660645,0.978963494,379.0568237,340.2750244,0.93909961,418.5612793,474.9963074,0.420533001,377.4256897,458.1056824,0.195393816,445.0247192,480,0.022661878,364.7358398,480,0.012284963
144,1.78E+12,7.269,366.2767944,71.30671692,0.99050504,384.0641174,57.7593689,0.991692185,356.0462646,57.68173218,0.867587328,414.5393066,66.62754822,0.961685002,353.3213196,63.92710876,0.154478371,419.1304932,136.227356,0.992350876,373.022583,130.3900452,0.949150443,388.8499451,223.7865601,0.987994969,350.2870178,209.2939453,0.760901988,285.2128906,207.6820984,0.977138817,281.6401062,205.7856445,0.810726464,415.1663818,346.0287781,0.981969595,375.7833557,339.0757446,0.949624538,424.2240295,476.0412598,0.440751225,370.3335571,460.4689331,0.215257794,454.3093262,480,0.023327351,356.5657043,480,0.01294292
145,1.78E+12,7.363,370.4516602,71.50074768,0.992990255,386.8363037,56.7144928,0.99330759,359.3518677,57.52217102,0.901028156,416.0413208,63.39797974,0.965618312,355.071991,63.46221924,0.176697344,423.79776,133.6782379,0.99403739,377.9561768,128.7002869,0.974315584,397.0270081,219.8497009,0.987568915,352.0523376,209.0735779,0.864459097,296.2739563,203.1081238,0.975183666,286.0309448,215.1914368,0.864281297,414.7513733,346.0622559,0.988209724,372.515686,337.1947632,0.974472821,407.8842773,429.9493103,0.735905051,325.0383911,412.4938049,0.548807621,441.602417,470.2180786,0.135344893,295.7076416,454.5449524,0.090728126
146,1.78E+12,7.409,373.7654114,70.66836548,0.992458224,390.4790955,55.86444092,0.991874874,361.4836426,56.93104553,0.91385752,418.2795105,63.24916077,0.951574624,353.5878601,64.0382843,0.223955572,426.8468933,134.7433167,0.992745817,369.9364014,132.2510376,0.965133667,401.7214661,221.2639771,0.986203194,349.8591614,212.4380188,0.825841069,300.2368774,203.9635315,0.973345876,286.2134399,213.1121674,0.842733681,419.4015808,352.4536438,0.983882427,371.0969543,346.4561768,0.961901128,428.5441284,465.9766235,0.483881712,349.6186829,452.407959,0.275986314,457.1847839,480,0.033475235,329.7425842,480,0.020179156
147,1.78E+12,7.458,375.7564392,70.52056885,0.993487358,391.7466431,55.75881958,0.99277699,364.2674561,56.05929565,0.924065948,418.5610962,62.7144928,0.957942784,356.5280151,62.26849365,0.229558811,431.4301453,132.999588,0.994230032,372.4451904,128.7737427,0.978940785,410.9334412,217.8078766,0.983975112,350.8005066,208.8613892,0.873345554,306.6129456,200.5838013,0.968099594,289.0744629,215.7345734,0.860894382,418.2780457,340.7557983,0.986889601,367.8178406,331.6720886,0.974403977,408.1698303,401.4326782,0.804604471,313.0075684,383.5885925,0.665069699,431.7917786,451.5526733,0.244312376,285.8823853,433.9508362,0.17834416
148,1.78E+12,7.504,378.0671387,69.0785675,0.99343878,394.500824,54.67468262,0.992199957,365.9232788,54.74377441,0.930018008,420.5713501,62.52124023,0.948528647,355.6102295,61.46813965,0.247574553,432.4013672,134.0751953,0.994250655,369.4889526,130.1096649,0.971476495,418.7451782,219.6674194,0.987304628,352.4803467,210.7266693,0.849706292,315.8165283,203.3903656,0.975187302,293.4042969,218.0435638,0.856274426,422.60672,348.7499695,0.98922056,369.1064453,341.2726746,0.974335194,431.5228271,455.4667053,0.648714125,335.6102295,438.6334229,0.427789003,459.2148438,480,0.07309483,308.4352112,475.5970459,0.044204634
149,1.78E+12,7.597,385.785675,65.91030884,0.996419191,401.7861633,52.17402649,0.992531359,373.0614319,52.66500854,0.97589761,426.2890625,61.53359985,0.935182154,358.77948,62.13555908,0.475179076,443.8387451,135.9488831,0.993671656,359.5957947,132.8882446,0.991596878,460.5541382,223.2316895,0.980568111,337.5700073,201.1980438,0.959780276,364.9971313,219.0701599,0.978626251,299.9261475,197.8084106,0.960005999,423.0012207,343.4827881,0.990070164,360.410614,337.6304321,0.987705886,436.9179993,473.1164551,0.54866606,354.2249756,458.7453308,0.486982703,461.8206177,480,0.033955436,343.2655945,480,0.030854965
150,1.78E+12,7.643,386.7229919,65.22743225,0.997033119,402.5626831,51.52333069,0.992668092,373.9286499,51.72445679,0.982298732,426.04953,61.14105225,0.926505923,358.1859131,61.47059631,0.547121704,445.5901184,135.685318,0.993830144,355.3095093,135.1672668,0.993755102,471.7539978,222.6233215,0.978985071,335.1564941,205.7526093,0.97030443,380.9135437,221.8901672,0.978110611,297.6404724,199.8315125,0.96844995,422.8682251,345.8588867,0.989956558,356.6921387,340.934967,0.989156723,437.2164612,473.5527039,0.520348966,350.0538025,460.4915161,0.490532964,459.9403687,480,0.029565185,340.1520386,480,0.028844127
151,1.78E+12,7.69,387.8019104,63.93251038,0.997254789,403.5256348,50.93267822,0.992900848,375.1135864,50.4974823,0.983977973,426.0146484,62.0799408,0.925857127,358.1706848,61.24041748,0.556780279,447.1662598,136.8861542,0.994562447,353.049408,134.5650177,0.994331837,480.690155,221.4382935,0.981029332,331.8942261,202.0916138,0.973585546,397.6001282,223.8239136,0.97964853,291.6932983,203.0242004,0.970591187,423.1768188,345.9912109,0.991339982,353.9181213,340.0604553,0.990540802,438.4776917,466.6276245,0.565244019,340.599762,451.8554077,0.532046497,462.6156921,480,0.037102401,328.0156555,480,0.035678878
152,1.78E+12,7.737,389.1060181,63.10250854,0.997543216,403.7690125,50.5634613,0.993025899,376.6579895,50.30426025,0.986183167,425.0019531,61.76799011,0.920338869,359.2988586,61.54489136,0.588909745,449.1348877,135.9169617,0.995443463,351.6184387,132.7991486,0.995416284,486.6942444,220.8650665,0.982911348,329.4796143,199.8591309,0.978889108,411.0012512,223.7606506,0.980735362,290.8757324,203.2636108,0.974111259,422.1401978,339.0827637,0.993536413,349.6841431,332.5503845,0.993148386,437.7180481,455.9797363,0.670699537,326.2971802,441.1311951,0.647033691,460.9300232,480,0.060073104,307.1427612,478.7402954,0.058366589
153,1.78E+12,7.784,389.7192078,61.46026611,0.997428954,404.256073,49.23257446,0.991793215,376.6335449,49.92375183,0.98829776,426.0300598,61.41821289,0.901424706,358.608551,63.16897583,0.676957726,452.9523926,136.5469055,0.993998051,346.3503113,135.7303925,0.99565047,493.629364,218.4781799,0.974654913,323.3341675,200.4040222,0.979007006,423.5691833,224.9932556,0.973902762,293.4973755,206.2391357,0.973580241,428.2459412,337.3242188,0.988434672,352.8624573,332.9884644,0.989673495,441.1941528,465.3876648,0.547758639,344.1495972,454.1098022,0.567195356,459.5837402,480,0.034263071,340.0332642,480,0.03735761
154,1.78E+12,7.831,390.3813477,61.57267761,0.9979918,405.0609436,49.55836487,0.993047178,377.7062988,49.3613739,0.990571499,425.4356689,62.29771423,0.909307003,359.3869934,62.19180298,0.691619456,452.1994934,136.5931396,0.995028317,349.1878662,134.5986176,0.996523917,502.43927,219.7377167,0.977989376,326.7601929,201.572998,0.983066678,435.3793945,219.7444305,0.978039324,285.9417114,203.0303497,0.978490412,426.9198303,336.4799194,0.991894186,353.8018799,330.7223206,0.992912233,440.4718323,468.6117859,0.553956926,342.3852844,453.9377441,0.575544298,462.022522,480,0.030815203,333.1553345,480,0.033706993
155,1.78E+12,7.877,391.2324219,60.90135193,0.997328758,406.4274597,48.38497925,0.992915034,378.4508972,49.26330566,0.985306263,428.1417236,60.73228455,0.925382972,361.3297119,62.30464172,0.630349517,458.912323,132.9325256,0.995326757,348.9534302,135.7480469,0.996014714,506.019165,212.9496613,0.980139256,331.3672485,203.9552155,0.976373971,443.135376,223.1037903,0.979198575,288.2911987,205.8434448,0.971333385,436.1090698,329.5266724,0.992997885,360.9316711,326.5242004,0.992874146,445.9997864,460.0709229,0.621737957,356.9174194,451.7709351,0.614127219,451.0464478,480,0.04096384,355.1305847,480,0.042328957
156,1.78E+12,7.923,391.8391113,61.62202454,0.997211635,406.7584839,50.17506409,0.992476165,379.8899536,49.74163818,0.985377491,428.2732544,62.71112061,0.924356699,362.8960876,61.50811768,0.656325281,459.765625,136.3881378,0.996395051,344.0094604,134.5330505,0.994739234,520.3555908,207.8098755,0.981703818,312.6743774,199.0573273,0.963711977,479.4566345,209.5720673,0.978972614,293.8361816,204.4084473,0.960438013,434.7796326,333.1577454,0.993006706,357.6916504,329.2774048,0.991366148,439.4507446,469.686615,0.628153861,357.3284302,458.3728333,0.56831491,454.0587463,480,0.042085357,364.399231,480,0.036520574
157,1.78E+12,7.97,393.4277344,61.82798767,0.997160554,407.6903992,50.27612305,0.991921544,381.286377,50.31071472,0.985684037,428.342926,62.1934967,0.918708801,363.956543,62.02842712,0.686008513,460.8316345,135.7241211,0.996665299,343.8120117,134.094696,0.995353937,521.255249,207.3070526,0.981910884,311.67099,198.7193604,0.966800511,485.6132202,207.9416656,0.978671014,296.7214355,203.8291016,0.962168455,436.3527832,330.1546021,0.993600249,358.9904175,326.8270264,0.992314994,440.1887512,463.6795654,0.665302873,359.1991882,453.7503662,0.615212142,452.5832825,480,0.05081737,367.1867676,480,0.04488901
158,1.78E+12,8.016,394.1786194,61.26901245,0.997132182,408.6261902,50.09866333,0.992047191,382.0927734,49.770401,0.985715449,429.1583557,62.89216614,0.918649375,364.6585388,61.84622192,0.693300188,461.1327209,136.0269165,0.996643424,342.7461548,134.3970947,0.9952631,521.1934814,204.6620789,0.982059836,310.8074951,198.3735809,0.966221988,496.9805603,206.0521698,0.978284419,297.663208,203.5510559,0.960922122,437.8179932,328.8534546,0.993414104,359.5273438,326.1845703,0.992001057,443.8716736,460.0420837,0.65821749,360.2024536,451.727417,0.60658288,454.0736694,480,0.050434653,367.5250549,480,0.044358708
159,1.78E+12,8.063,394.7999268,60.89425659,0.996806145,409.1000366,50.08407593,0.991627455,383.0548706,49.66249084,0.984037042,429.3037109,63.31277466,0.920632482,365.9088745,62.00978088,0.680274725,462.5054321,135.7261505,0.996694446,342.0557556,134.168335,0.994650781,522.8607788,202.3118896,0.982314467,311.7196655,196.6936798,0.960602164,501.3119507,204.5968628,0.97743237,300.6622009,201.8788605,0.954035938,438.1855774,326.3684692,0.993435383,358.4733887,323.8526917,0.991448939,445.1664429,456.1390686,0.671134293,358.5858765,448.5306396,0.605737209,453.0862732,480,0.055266257,365.913147,480,0.046676386
160,1.78E+12,8.109,395.6556396,61.13031006,0.996741354,409.7523193,49.77891541,0.991045892,383.3189392,49.93452454,0.985084474,429.7574158,61.84216309,0.912324131,365.7052002,61.75991821,0.712077916,463.3074341,134.5315399,0.996297657,342.2971191,132.5203247,0.994746387,521.5946655,200.5705872,0.978602171,313.1189575,192.8600159,0.960852027,506.1260376,201.6565704,0.972551525,300.5061646,200.6432495,0.951767325,439.1500549,326.6029968,0.99256587,359.401001,324.1698914,0.991034925,445.4656372,456.4014893,0.638834655,359.7399292,449.7123108,0.590213835,450.7135925,480,0.049915019,368.0602722,480,0.044029657
161,1.78E+12,8.155,396.2913818,61.17492676,0.996811688,410.5158997,49.98887634,0.991441011,384.202179,49.98373413,0.9857108,430.7530823,62.26467896,0.916172445,367.0889893,61.72503662,0.720830321,463.7131958,134.7294922,0.996061265,342.0306702,132.8234863,0.995117664,521.0014038,200.6605988,0.976496637,309.7740173,195.0559998,0.963033915,510.4203186,201.3431091,0.970142305,300.5765991,202.1962891,0.952937722,439.7170715,325.000824,0.992078245,359.6131592,322.9619751,0.991040885,446.4739685,454.6909485,0.631991506,359.724762,448.7375488,0.597701848,451.5832825,480,0.050254952,367.252533,480,0.046222448
162,1.78E+12,8.202,396.6071167,61.13175964,0.996645272,410.3907776,49.96160889,0.990892887,384.462616,50.16874695,0.985096753,429.9467163,62.22270203,0.91292572,367.3166199,62.2514801,0.734277904,462.7106628,134.5857544,0.996204674,341.5247498,133.8666534,0.995143771,520.0353394,199.501358,0.977153778,308.5843201,196.9859161,0.96234405,514.1928711,201.8327179,0.969887555,301.5656738,203.1987305,0.951386273,438.4318848,324.7721252,0.992186904,358.8595581,323.4720154,0.991009355,444.1916809,454.1103516,0.630229414,358.3788757,449.8625183,0.59143424,448.4903259,480,0.04937727,365.4747925,480,0.044604495
163,1.78E+12,8.248,396.8521729,61.16790771,0.996451259,410.7183533,50.39682007,0.990960658,385.0748901,50.2802887,0.983909547,430.1603088,63.04212952,0.916104615,368.357605,62.28289795,0.721524775,461.9016724,134.1891479,0.99612242,341.1654663,133.7932587,0.994618893,517.8446045,196.041748,0.977693379,307.4629517,195.1208496,0.958159208,518.3916016,201.4854126,0.969450116,299.9349976,201.2582092,0.946428657,438.1760864,323.3892212,0.991926253,358.8741455,322.6553345,0.990205467,445.57547,450.388916,0.629318714,358.960083,447.5032654,0.578380644,448.9980164,480,0.050841458,366.002594,480,0.044514764
164,1.78E+12,8.34,399.2062988,62.13406372,0.996408522,413.2171021,51.47016907,0.99059099,387.7154541,50.5625,0.985064805,432.0251465,63.26333618,0.897214532,370.0961304,60.57914734,0.758796096,459.2134399,132.7131653,0.995690525,336.6008911,133.7447052,0.9945485,504.2593689,192.5042877,0.975110114,299.0878601,200.916748,0.956061542,519.5514526,195.6437836,0.963735163,299.0402527,202.5631256,0.94225657,437.9905701,318.5137939,0.992011726,356.7710571,320.1039429,0.990457654,449.5739746,447.831665,0.655899525,356.2594604,449.7479553,0.605507255,450.8692932,480,0.059767988,362.7294312,480,0.051501036
165,1.78E+12,8.386,399.3195801,61.94213867,0.996549845,413.339447,51.0868988,0.990746498,387.4746094,50.47148132,0.986001134,432.2798462,63.00430298,0.898666918,369.7027893,61.09036255,0.774477959,459.6483154,133.0756226,0.995548368,336.0664063,135.059433,0.995247543,503.1248779,193.8569794,0.973549068,298.5355835,203.6968384,0.961935103,520.1877441,195.8839111,0.962145269,299.3717651,203.2615356,0.947874188,438.4148865,319.5671997,0.991535544,356.7378235,321.6951904,0.990737617,449.377594,447.8237915,0.630332887,356.3444824,450.9343567,0.598813355,449.6231079,480,0.053412493,363.7435913,480,0.048596192
166,1.78E+12,8.433,399.4168701,62.2328949,0.996593297,413.0178833,51.65061951,0.99037689,387.8212891,50.91517639,0.986285865,431.2504578,63.55751038,0.891805768,370.0767517,61.35899353,0.786258519,458.6828918,132.7855682,0.995726585,336.151062,134.6261902,0.995625854,501.4746704,192.5900726,0.974793613,297.8110657,202.1530151,0.965896606,518.7791138,195.6936646,0.963926077,300.6716919,200.9874725,0.952855468,438.9666443,318.4898376,0.992192328,357.875061,320.6700745,0.991650343,448.4651794,446.1529541,0.650298357,355.5417786,449.4346008,0.623534679,447.8930969,480,0.057112735,361.3330078,480,0.05244058
167,1.78E+12,8.479,398.1020813,61.91952515,0.996548831,411.8045654,51.28012085,0.99073571,386.4212952,50.78678894,0.986056566,430.5476379,63.30029297,0.901286602,369.1081543,61.72071838,0.78172195,458.0132446,132.3723907,0.99551779,335.3510132,135.2675323,0.995761454,498.9785461,191.6030884,0.973489404,297.2805481,202.8209534,0.966848075,516.9732056,195.4629974,0.961843312,300.3348389,201.4913025,0.952796698,438.4208069,318.2848511,0.992108762,356.9561462,320.960144,0.991865814,448.827179,445.9968567,0.646800995,353.662262,450.2900085,0.62808311,449.1273804,480,0.057470351,359.8249512,480,0.054216661
168,1.78E+12,8.526,397.4620361,61.84692383,0.996429384,410.8023376,51.26167297,0.99009937,385.3774414,50.97224426,0.985844731,428.6713562,63.4974823,0.893308401,367.0646057,62.51905823,0.792667329,456.2156982,132.7616577,0.995866537,333.3277588,135.9362335,0.995577455,497.9880066,190.3446655,0.975488603,295.7428284,201.6239929,0.964238524,516.1314087,197.3387146,0.963918507,298.7870483,203.3704071,0.950869977,437.0170593,318.0195923,0.992964983,355.8709106,321.0155029,0.992256999,447.7288208,445.8315125,0.679324269,355.2429504,450.6630859,0.647423387,447.7883911,480,0.06544587,363.2935181,480,0.059054501
169,1.78E+12,8.572,396.1168213,63.32807922,0.996558368,409.5089722,52.61404419,0.989964664,383.9382324,52.01713562,0.986429811,427.0066223,64.22958374,0.876761794,364.6172485,62.54171753,0.79798609,452.9604492,132.5551453,0.995920777,330.4168091,136.5009766,0.995219409,494.5205383,190.1481628,0.976839364,292.7805481,204.1970673,0.961951554,513.8258667,198.6830139,0.965358615,295.1328735,204.2123871,0.950015008,435.1746521,317.967041,0.992920697,354.045105,321.540741,0.991781175,446.7666626,445.7045898,0.678557575,353.4719238,451.372345,0.633013725,447.2325439,480,0.064322762,361.1920166,480,0.055399418
170,1.78E+12,8.618,392.4197998,64.48344421,0.996041059,406.0418396,53.79751587,0.990146935,380.7062683,53.12989807,0.982632875,424.4945374,65.26679993,0.898315072,362.5942078,63.23855591,0.758719802,451.7670593,133.434967,0.99624455,327.1340942,137.5494232,0.994519174,493.0914307,189.7151337,0.97946769,288.1053772,203.9239349,0.954360127,513.4819946,201.9740448,0.967008591,293.7846069,203.853775,0.941154301,433.7506409,320.4107971,0.993523002,351.1225586,324.2376099,0.991549492,445.7742615,448.6048279,0.684859812,349.9163208,455.076416,0.613618851,446.0434875,480,0.065179743,358.2065735,480,0.052634906
171,1.78E+12,8.664,380.0757446,66.42694092,0.995894074,393.5269775,55.84242249,0.989549518,368.1194153,54.80075073,0.983234882,411.3510742,67.08145142,0.878559113,348.4506226,64.0941925,0.767728925,439.239502,134.625,0.995917737,313.3876953,137.6051941,0.993300676,481.2119751,190.7741852,0.976717234,274.0718994,203.0274353,0.941913605,499.1758423,206.5253906,0.962255239,280.2196045,208.0464172,0.93113929,427.6934509,317.6035461,0.99306035,344.2507324,321.7704163,0.990407288,445.8532715,442.243042,0.728702664,347.8867798,448.3053894,0.649751425,448.7770996,480,0.090514399,359.6609497,480,0.07062301
172,1.78E+12,8.71,376.6730347,66.24371338,0.997024477,390.431427,55.37097168,0.990834177,364.973175,54.21420288,0.98888129,408.0872803,66.27601624,0.863156736,345.4408569,63.01777649,0.813793123,433.698822,131.2161865,0.995417953,310.0969238,137.9481812,0.995718539,472.211792,189.91745,0.974292278,270.8056641,210.5449829,0.967466056,491.271759,203.9415894,0.958503425,271.9069519,208.6609802,0.95332998,426.9945068,316.8022766,0.992817402,342.8711853,322.7167969,0.992311895,454.1528931,445.882019,0.64887017,346.0559692,454.0627441,0.625432372,458.9648132,480,0.057224631,347.4354858,480,0.052855402
